Record Date,Debt Limit Description,Debt Limit Class 1 Description,Debt Limit Class 2 Description,Debt Held by the Public (in Millions),Intragovernmental Holdings (in Millions),Total Public Debt Outstanding (in Millions),Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2005-05-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,510.359,0,510.359,2,2005,3,2005,2,05,31
2005-05-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,31652.63,14270.297,45922.927,3,2005,3,2005,2,05,31
2005-05-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2005,3,2005,2,05,31
2005-05-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4510214.69083611,3207232.3467449,7717447.04758101,5,2005,3,2005,2,05,31
2005-05-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,127.122,0,127.122,6,2005,3,2005,2,05,31
2005-05-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4510341.81283611,3207232.3467449,7717574.16958101,7,2005,3,2005,2,05,31
2005-04-30,Debt Subject to Limit,Public Debt Outstanding,null,4551064.60380903,3213472.28122658,7764536.95803561,1,2005,3,2005,2,04,30
2005-04-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,510.634345,0,510.634345,2,2005,3,2005,2,04,30
2005-04-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,32001.575805,14107.987199,46109.563004,3,2005,3,2005,2,04,30
2005-04-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2005,3,2005,2,04,30
2005-04-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4518553.39365903,3185364.28402758,7703916.75068661,5,2005,3,2005,2,04,30
2005-04-30,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,124.068649,0,124.068649,6,2005,3,2005,2,04,30
2005-04-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4518677.46230803,3185364.28402758,7704040.81933561,7,2005,3,2005,2,04,30
2005-04-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2005,3,2005,2,04,30
2005-04-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,479959.180664391,9,2005,3,2005,2,04,30
2005-03-31,Debt Subject to Limit,Public Debt Outstanding,null,4572715.51055295,3204223.37955094,7776938.94110389,1,2005,2,2005,1,03,31
2005-03-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,510.934171,0,510.934171,2,2005,2,2005,1,03,31
2005-03-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,32285.166829,14763.054678,47048.221507,3,2005,2,2005,1,03,31
2005-03-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2005,2,2005,1,03,31
2005-03-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4539920.40955295,3175460.31487294,7715379.77542589,5,2005,2,2005,1,03,31
2005-03-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,122.834363,0,122.834363,6,2005,2,2005,1,03,31
2005-03-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4540042.24391595,3175460.31487294,7715502.60978889,7,2005,2,2005,1,03,31
2005-03-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2005,2,2005,1,03,31
2005-03-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,468497.390211111,9,2005,2,2005,1,03,31
2005-02-28,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2005,2,2005,1,02,28
2005-02-28,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,531273.820788648,9,2005,2,2005,1,02,28
2005-02-28,Debt Subject to Limit,Public Debt Outstanding,null,4508287.78561759,3204849.91797376,7713138.25059135,1,2005,2,2005,1,02,28
2005-02-28,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,510.82,0,510.82,2,2005,2,2005,1,02,28
2005-02-28,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,31529.611563,14444.219816,45973.831379,3,2005,2,2005,1,02,28
2005-02-28,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2005,2,2005,1,02,28
2005-02-28,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4476247.35405459,3176405.68815776,7652652.58921235,5,2005,2,2005,1,02,28
2005-02-28,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,73.589999,0,73.589999,6,2005,2,2005,1,02,28
2005-02-28,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4476319.94405359,3176405.68815776,7652726.17921135,7,2005,2,2005,1,02,28
2005-01-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,616298.2275127,9,2005,2,2005,1,01,31
2005-01-31,Debt Subject to Limit,Public Debt Outstanding,null,4428221.37537347,3199522.47611383,7627743.0534873,1,2005,2,2005,1,01,31
2005-01-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,510.82,0,510.82,2,2005,2,2005,1,01,31
2005-01-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,31162.594,14434.94,45597.534,3,2005,2,2005,1,01,31
2005-01-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Federal Financing Bank,0,14000.01,14000.01,4,2005,2,2005,1,01,31
2005-01-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4396546.96137347,3171088.52611383,7567633.6894873,5,2005,2,2005,1,01,31
2005-01-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,68.083,0,68.083,6,2005,2,2005,1,01,31
2005-01-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2005,2,2005,1,01,31
2005-01-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4396615.04437347,3171088.52611383,7567701.7724873,7,2005,2,2005,1,01,31
2004-12-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,648356.011374838,9,2005,1,2004,4,12,31
2004-12-31,Debt Subject to Limit,Public Debt Outstanding,null,4408389.11199197,3187753.44963319,7596143.57162516,1,2005,1,2004,4,12,31
2004-12-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,511.82,0,511.82,2,2005,1,2004,4,12,31
2004-12-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,30955.827,15222.109,46177.936,3,2005,1,2004,4,12,31
2004-12-31,Debt Subject to Limit,Federal Financing Bank,null,0,14000.01,14000.01,4,2005,1,2004,4,12,31
2004-12-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4376922.46499197,3158531.33063319,7535453.80562516,5,2005,1,2004,4,12,31
2004-12-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,191.183,0,191.183,6,2005,1,2004,4,12,31
2004-12-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4377113.64799197,3158531.33063319,7535643.98862516,7,2005,1,2004,4,12,31
2004-12-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2005,1,2004,4,12,31
2004-11-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,8184000,8,2005,1,2004,4,11,30
2004-11-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,719260.060843599,9,2005,1,2004,4,11,30
2004-11-30,Debt Subject to Limit,Public Debt Outstanding,null,4407906.58479761,3117302.77334879,7525210.2331464,1,2005,1,2004,4,11,30
2004-11-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,512.081,0,512.081,2,2005,1,2004,4,11,30
2004-11-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,30680.05499,15222.109,45902.16399,3,2005,1,2004,4,11,30
2004-11-30,Debt Subject to Limit,Federal Financing Bank,null,0,14246.232,14246.232,4,2005,1,2004,4,11,30
2004-11-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4376715.44880761,3087834.43234879,7464548.7561564,5,2005,1,2004,4,11,30
2004-11-30,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,191.183,0,191.183,6,2005,1,2004,4,11,30
2004-11-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4376905.63180761,3087834.43234879,7464739.9391564,7,2005,1,2004,4,11,30
2004-10-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4287767.60351943,3096207.31522266,7383975.37674209,6,2005,1,2004,4,10,31
2004-10-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,24.6232579108328,8,2005,1,2004,4,10,31
2004-10-31,Debt Subject to Limit,Public Debt Outstanding,null,4318485.04041943,3111191.52525266,7429677.02367209,1,2005,1,2004,4,10,31
2004-10-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,512.34358,0,512.34358,2,2005,1,2004,4,10,31
2004-10-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,30392.108817,14985.21003,45377.318847,3,2005,1,2004,4,10,31
2004-10-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4287580.58802243,3096207.31522266,7383788.36124509,4,2005,1,2004,4,10,31
2004-10-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,187.015497,0,187.015497,5,2005,1,2004,4,10,31
2004-10-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,7384000,7,2005,1,2004,4,10,31
2004-09-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,7384000,7,2004,4,2004,3,09,30
2004-09-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,512.60267893,0,512.60267893,2,2004,4,2004,3,09,30
2004-09-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,30255.18981,15118.53311701,45373.72292701,3,2004,4,2004,3,09,30
2004-09-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4276576.53010621,3056589.72430439,7333166.4004106,4,2004,4,2004,3,09,30
2004-09-30,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,183.62269933,0,183.62269933,5,2004,4,2004,3,09,30
2004-09-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4276760.15280554,3056589.72430439,7333350.02310993,6,2004,4,2004,3,09,30
2004-09-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,50649.9768900694,8,2004,4,2004,3,09,30
2004-09-30,Debt Subject to Limit,Public Debt Outstanding,null,4307345.32259514,3071708.2574214,7379052.72601654,1,2004,4,2004,3,09,30
2004-08-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4268382.04649598,3037149.39111046,7305530.58360644,6,2004,4,2004,3,08,31
2004-08-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,7384000,7,2004,4,2004,3,08,31
2004-08-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,78469.4163935585,8,2004,4,2004,3,08,31
2004-08-31,Debt Subject to Limit,Public Debt Outstanding,null,4298491.59591435,3052458.09636623,7350949.83828058,1,2004,4,2004,3,08,31
2004-08-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,512.87273293,0,512.87273293,2,2004,4,2004,3,08,31
2004-08-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,29776.60224946,15309.70525577,45086.30750523,3,2004,4,2004,3,08,31
2004-08-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4268202.12093196,3037149.39111046,7305350.65804242,4,2004,4,2004,3,08,31
2004-08-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,179.92556402,0,179.92556402,5,2004,4,2004,3,08,31
2004-07-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,112672.052176261,8,2004,4,2004,3,07,31
2004-07-31,Debt Subject to Limit,Public Debt Outstanding,null,4267913.1002794,3048654.31099385,7316568.41127325,1,2004,4,2004,3,07,31
2004-07-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,513.10714193,0,513.10714193,2,2004,4,2004,3,07,31
2004-07-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,29636.75649516,15258.59937989,44895.35587505,3,2004,4,2004,3,07,31
2004-07-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4237764.23664231,3033395.71161396,7271158.94825627,4,2004,4,2004,3,07,31
2004-07-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,168.99956747,0,168.99956747,5,2004,4,2004,3,07,31
2004-07-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4237933.23620978,3033395.71161396,7271327.94782374,6,2004,4,2004,3,07,31
2004-07-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,7384000,7,2004,4,2004,3,07,31
2004-06-30,Debt Subject to Limit,Public Debt Outstanding,null,4218910.48809054,3055425.33064229,7274335.29373283,1,2004,3,2004,2,06,30
2004-06-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,513.37178493,0,513.37178493,2,2004,3,2004,2,06,30
2004-06-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,29209.98946404,15438.0580112,44648.04747524,3,2004,3,2004,2,06,30
2004-06-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4189187.12684157,3039987.27263109,7229173.87447266,4,2004,3,2004,2,06,30
2004-06-30,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,146.65718145,0,146.65718145,5,2004,3,2004,2,06,30
2004-06-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4189333.78402302,3039987.27263109,7229319.53165411,6,2004,3,2004,2,06,30
2004-06-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,7384000,7,2004,3,2004,2,06,30
2004-06-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,154680.468345891,8,2004,3,2004,2,06,30
2004-05-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,232476.77270746,8,2004,3,2004,2,05,31
2004-05-31,Debt Subject to Limit,Public Debt Outstanding,null,4207088.17356171,2989295.04515454,7196383.21871625,1,2004,3,2004,2,05,31
2004-05-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,513.60491493,0,513.60491493,2,2004,3,2004,2,05,31
2004-05-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,29066.75915662,15425.20250289,44491.96165951,3,2004,3,2004,2,05,31
2004-05-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4177507.80949016,2973868.84265165,7151376.65214181,4,2004,3,2004,2,05,31
2004-05-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,145.57515073,0,145.57515073,5,2004,3,2004,2,05,31
2004-05-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,7384000,7,2004,3,2004,2,05,31
2004-05-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4177653.38464089,2973868.84265165,7151523.22729254,6,2004,3,2004,2,05,31
2004-04-30,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,294300.15695652,8,2004,3,2004,2,04,30
2004-04-30,Debt Subject to Limit,Public Debt Outstanding,null,4158978.01497943,2974811.33564508,7133789.35062451,1,2004,3,2004,2,04,30
2004-04-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,513.86115993,0,513.86115993,2,2004,3,2004,2,04,30
2004-04-30,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,29047.77426693,14660.41245074,43708.18671767,3,2004,3,2004,2,04,30
2004-04-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4129416.37955257,2960150.92319434,7089567.30274691,4,2004,3,2004,2,04,30
2004-04-30,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,132.54029657,0,132.54029657,5,2004,3,2004,2,04,30
2004-04-30,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4129548.91984914,2960150.92319434,7089699.84304348,6,2004,3,2004,2,04,30
2004-04-30,Debt Subject to Limit,Statutory Debt Limit,null,null,null,7384000,7,2004,3,2004,2,04,30
2004-03-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,29023.251115,12998.967824,42022.218939,3,2004,2,2004,1,03,31
2004-03-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4147336.10000044,2941194.75271437,7088531.85271481,4,2004,2,2004,1,03,31
2004-03-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,116.372523,0,116.372523,5,2004,2,2004,1,03,31
2004-03-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4147453.47252344,2941194.75271437,7088648.22523781,6,2004,2,2004,1,03,31
2004-03-31,Debt Subject to Limit,Statutory Debt Limit,null,null,null,7384000,7,2004,2,2004,1,03,31
2004-03-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,295351.774762189,8,2004,2,2004,1,03,31
2004-03-31,Debt Subject to Limit,Public Debt Outstanding,null,4176874.49993044,2954193.72053837,7131068.22046881,1,2004,2,2004,1,03,31
2004-03-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,514.148815,0,514.148815,2,2004,2,2004,1,03,31
2004-02-29,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4096040.05462747,2953122.54577245,7049162.60039992,6,2004,2,2004,1,02,29
2004-02-29,Debt Subject to Limit,Statutory Debt Limit,null,null,null,7384000,7,2004,2,2004,1,02,29
2004-02-29,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,334837.399600082,8,2004,2,2004,1,02,29
2004-02-29,Debt Subject to Limit,Public Debt Outstanding,null,4125593.32360831,2966349.51779071,7091942.84139902,1,2004,2,2004,1,02,29
2004-02-29,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,514.393,0,514.393,2,2004,2,2004,1,02,29
2004-02-29,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,29143.16936674,13226.97201826,42370.141385,3,2004,2,2004,1,02,29
2004-02-29,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4095935.76124157,2953122.54577245,7049059.30701402,4,2004,2,2004,1,02,29
2004-02-29,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,104.2933859,0,104.2933859,5,2004,2,2004,1,02,29
2004-01-31,Debt Subject to Limit,Balance of Statutory Debt Limit,null,null,null,417148.560708021,8,2004,2,2004,1,01,31
2004-01-31,Debt Subject to Limit,Public Debt Outstanding,null,4045200.97914689,2964033.75771337,7009234.73686026,1,2004,2,2004,1,01,31
2004-01-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Other Debt Not Subject to Limit,514.67264293,0,514.67264293,2,2004,2,2004,1,01,31
2004-01-31,Debt Subject to Limit,Less Amounts Not Subject to Limit,Unamortized Discount,29157.73716304,12814.87602617,41972.61318921,3,2004,2,2004,1,01,31
2004-01-31,Debt Subject to Limit,Total Public Debt Subject to Limit,null,4015528.56934092,2951218.8816872,6966747.45102812,4,2004,2,2004,1,01,31
2004-01-31,Debt Subject to Limit,Other Debt Subject to Limit,Guaranteed Debt of Government Agencies,103.98826386,0,103.98826386,5,2004,2,2004,1,01,31
